"country","countryCode","date","filterByRating","isVerified","position","product/listPrice","product/listPrice/currency","product/listPrice/value","product/price","product/price/currency","product/price/value","productAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","variant"
"Italy",,"2021-02-25","fiveStar","true","7",,,,,,,"B00LM7R11Q","5","https://www.amazon.com/product-reviews/B00LM7R11Q?reviewerType=all_reviews&pageNumber=1&asin=B00LM7R11Q&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Era da tanti anni che cercavo un prodotto simile e finalmente l'ho trovato.A casa tutti sappiamo che c'è sempre qualcosa da pulire e bisogna usare detersivi che hanno anche bisogno del risciacquo invece con questo prodotto non devo risciacquare e quindi diventa tutto più semplice.A me è piaciuto anche il profumo di questo prodotto delicato e allo stesso tempo riesce a dare un profumo alla superfici e alle parti circostanti.Per quanto riguarda la pulizia dei vetri per me era un grosso problema non sono mai riuscita a pulire bene i vetri mi rimanevano con gli aloni ed invece con grande sorpresa con questo prodotto sono subito puliti e senza aloni e macchie.Ho letto che usano per fare questo prodotto ingredienti di origine vegetale e minerale non tossici.Un'altra cosa che mi piace è anche che non fanno i test sugli animali solo test alternativi per valutare la sicurezza alle persone.Ottimo anche il rapporto qualità prezzo","https://images-na.ssl-images-amazon.com/images/I/81x1cPgmp1L._SY88.jpg",,,,,,,,"3 people found this helpful","Utile","https://www.amazon.it/gp/customer-reviews/R1B0X79SD1N6DN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00LM7R11Q","Reviewed in Italy on 25 February 2021","704","147",""
"Italy",,"2023-04-27","fiveStar","true","8",,,,,,,"B00LM7R11Q","5","https://www.amazon.com/product-reviews/B00LM7R11Q?reviewerType=all_reviews&pageNumber=1&asin=B00LM7R11Q&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Il miglior detersivo in circolazione. Profumato è delicato. Consegna veloce e puntuale",,,,,,,,,"","Detersivo top","https://www.amazon.it/gp/customer-reviews/R12CFAMIXM3DBR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00LM7R11Q","Reviewed in Italy on 27 April 2023","704","147",""
"Italy",,"2023-04-26","fiveStar","true","9",,,,,,,"B00LM7R11Q","5","https://www.amazon.com/product-reviews/B00LM7R11Q?reviewerType=all_reviews&pageNumber=1&asin=B00LM7R11Q&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Pratico funzionale, pulisce bene e buona profumazione",,,,,,,,,"","Buon prodotto","https://www.amazon.it/gp/customer-reviews/R1SJPNQ9QYS87K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00LM7R11Q","Reviewed in Italy on 26 April 2023","704","147",""
"Italy",,"2023-03-01","fiveStar","true","10",,,,,,,"B00LM7R11Q","5","https://www.amazon.com/product-reviews/B00LM7R11Q?reviewerType=all_reviews&pageNumber=1&asin=B00LM7R11Q&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo detersivo per coloro che amano un odore persistente a lunga durata.Lo uso davvero su ogni superficie, non mi ha mai deluso.",,,,,,,,,"","Profumo persistente","https://www.amazon.it/gp/customer-reviews/R3HKPXNZ62BB8T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00LM7R11Q","Reviewed in Italy on 1 March 2023","704","147",""
"Italy",,"2021-05-31","fiveStar","false","11",,,,,,,"B07S9XYP7X","5","https://www.amazon.com/product-reviews/B07S9XYP7X?reviewerType=all_reviews&pageNumber=2&asin=B07S9XYP7X&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Qualità identica alla vendita al dettaglio.Spedizione rapida.Ottimo prodotto di elevata qualità e davvero facile e comodo da installare ed usare.E' un sistema completo, con possibilità di espansione con APP.Presenta esattamente le qualità ben descritte nella vendita.Spedizione rapida.",,,,,,,,,"","SMAC sgrassatore profumato","https://www.amazon.it/gp/customer-reviews/R2OFUJAQLKG1O9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07S9XYP7X","Reviewed in Italy on 31 May 2021","47","14","Style Name: Lavanda"
"Italy",,"2022-10-17","fiveStar","true","12",,,,,,,"B07S9XYP7X","5","https://www.amazon.com/product-reviews/B07S9XYP7X?reviewerType=all_reviews&pageNumber=2&asin=B07S9XYP7X&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Arrivato molto presto buono il rapporto qualità prezzo rispetto ai negozi fisici",,,,,,,,,"","Sgrassatore per casa","https://www.amazon.it/gp/customer-reviews/RDL9HQ5Z26RNW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07S9XYP7X","Reviewed in Italy on 17 October 2022","47","14","Style Name: Lavanda"
"Italy",,"2020-12-27","fiveStar","true","13",,,,,,,"B07S9XYP7X","5","https://www.amazon.com/product-reviews/B07S9XYP7X?reviewerType=all_reviews&pageNumber=2&asin=B07S9XYP7X&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Il più efficace è facile da sciacquare",,,,,,,,,"","Il più efficace e facile da sciacquare","https://www.amazon.it/gp/customer-reviews/R3UYSOF62GLGF8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B07S9XYP7X","Reviewed in Italy on 27 December 2020","47","14",""
"France",,"2020-10-28","fiveStar","true","14",,,,,,,"B07S9XYP7X","5","https://www.amazon.com/product-reviews/B07S9XYP7X?reviewerType=all_reviews&pageNumber=2&asin=B07S9XYP7X&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","JE RECOMMANDE IL EST SUPER",,,,,,,,,"","EXELANT PRODUITS",,"Reviewed in France on 28 October 2020","47","14",""
"Italy",,"2021-04-19","fourStar","true","11",,,,,,,"B00LM7R11Q","4","https://www.amazon.com/product-reviews/B00LM7R11Q?reviewerType=all_reviews&pageNumber=2&asin=B00LM7R11Q&scope=reviewsAjax1&filterByStar=four_star&sortBy=helpful","Ha un odore formidabile. Veramente buonissimo. L'ho comprato per le sue caratteristiche cioè che non è aggressivo e sono rimasta soddisfatta. Mi sembra che sia leggermente appiccicoso però forse è una mia impressione. Vi terrò aggiornati. Lo consiglio sicuramente",,,,,,,,,"4 people found this helpful","Winni's","https://www.amazon.it/gp/customer-reviews/R37SZQ54CK6FVX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00LM7R11Q","Reviewed in Italy on 19 April 2021","155","23",""
"Italy",,"2022-04-09","fourStar","true","12",,,,,,,"B00LM7R11Q","4","https://www.amazon.com/product-reviews/B00LM7R11Q?reviewerType=all_reviews&pageNumber=2&asin=B00LM7R11Q&scope=reviewsAjax1&filterByStar=four_star&sortBy=helpful","quello che cercavo",,,,,,,,,"","tutto ok","https://www.amazon.it/gp/customer-reviews/R96WL85IN0YAT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00LM7R11Q","Reviewed in Italy on 9 April 2022","155","23",""
"Italy",,"2020-09-15","fourStar","true","13",,,,,,,"B00LM7R11Q","4","https://www.amazon.com/product-reviews/B00LM7R11Q?reviewerType=all_reviews&pageNumber=2&asin=B00LM7R11Q&scope=reviewsAjax1&filterByStar=four_star&sortBy=helpful","Unico prodotto per persone affette da determinate allergie, essendo la casa produttrice consapevole di ciò ha prezzi alti ma nulla ci si può fare, comunque su amazon si trova a un prezzo modico, consiglio di acquistarli qui o su maury's  , comunque è un buon prodotto, biologico e con una buona consistenza. sono molto concentrati",,,,,,,,,"","buon prodotto","https://www.amazon.it/gp/customer-reviews/R323YA6LW1YKPZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00LM7R11Q","Reviewed in Italy on 15 September 2020","155","23",""
"Italy",,"2016-10-13","fourStar","true","14",,,,,,,"B00LM7R11Q","4","https://www.amazon.com/product-reviews/B00LM7R11Q?reviewerType=all_reviews&pageNumber=2&asin=B00LM7R11Q&scope=reviewsAjax1&filterByStar=four_star&sortBy=helpful","Non avevo mai provato qualcosa della marca Winni's, incuriosita dalla pubblicità che passa in TV ho comprato un loro spray qui da Amazon.La prima cosa: il profumo di questo spray è qualcosa di meraviglioso, sembra proprio di spruzzare profumo. Però purtroppo non resta a lungo, svanisce in pochi minuti.Non fa schiuma e non sgrassa bene, infatti sulle macchie si fa un po' d fatica. Quindi è indicato soprattutto per pulire vetri, superfici lisce (mobili ecc) o con vetri e cristalli. In effetti devo dire che i vetri (esempio delle finestre) rimangono più a lungo puliti, peccato come detto per il buonissimo profumo, svanisce troppo presto.",,,,,,,,,"","Buonissimo profumo, è per vetri e specchi","https://www.amazon.it/gp/customer-reviews/R14GZE50ACOF5U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00LM7R11Q","Reviewed in Italy on 13 October 2016","155","23",""
"Italy",,"2021-11-11","fourStar","true","15",,,,,,,"B00LM7R11Q","4","https://www.amazon.com/product-reviews/B00LM7R11Q?reviewerType=all_reviews&pageNumber=2&asin=B00LM7R11Q&scope=reviewsAjax1&filterByStar=four_star&sortBy=helpful","Prodotto va bene, è profumo , si pulisce bene piatti",,,,,,,,,"","Profumo","https://www.amazon.it/gp/customer-reviews/R2OR8O4YPCK8RY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00LM7R11Q","Reviewed in Italy on 11 November 2021","155","23",""
"Italy",,"2020-03-21","fourStar","true","16",,,,,,,"B00LM7R11Q","4","https://www.amazon.com/product-reviews/B00LM7R11Q?reviewerType=all_reviews&pageNumber=2&asin=B00LM7R11Q&scope=reviewsAjax1&filterByStar=four_star&sortBy=helpful","Il prodotto è valido...ma dalla spedizione é arrivato con una buona parte di liquido fuori dal contenitore e sacchetto impregnato di liquido.... dopo una email e foto spedite su whatsapp il venditore mi ha risarcito",,,,,,,,,"","Spedizione non soddisfa la qualità del prodotto","https://www.amazon.it/gp/customer-reviews/R2E9MCZ3Z65W9E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00LM7R11Q","Reviewed in Italy on 21 March 2020","155","23",""
"Italy",,"2021-01-24","fourStar","true","17",,,,,,,"B00LM7R11Q","4","https://www.amazon.com/product-reviews/B00LM7R11Q?reviewerType=all_reviews&pageNumber=2&asin=B00LM7R11Q&scope=reviewsAjax1&filterByStar=four_star&sortBy=helpful","il prezzo non è ottimo, ma buono il prodotto ottimo",,,,,,,,,"","buono","https://www.amazon.it/gp/customer-reviews/RNZ5QEZRGQ6BX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00LM7R11Q","Reviewed in Italy on 24 January 2021","155","23",""
"Italy",,"2020-12-17","fourStar","true","18",,,,,,,"B00LM7R11Q","4","https://www.amazon.com/product-reviews/B00LM7R11Q?reviewerType=all_reviews&pageNumber=2&asin=B00LM7R11Q&scope=reviewsAjax1&filterByStar=four_star&sortBy=helpful","un buon prodotto",,,,,,,,,"","utile e profumato","https://www.amazon.it/gp/customer-reviews/R2146YGWZQBDFP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00LM7R11Q","Reviewed in Italy on 17 December 2020","155","23",""
"Italy",,"2016-08-26","fourStar","true","19",,,,,,,"B00LM7R11Q","4","https://www.amazon.com/product-reviews/B00LM7R11Q?reviewerType=all_reviews&pageNumber=2&asin=B00LM7R11Q&scope=reviewsAjax1&filterByStar=four_star&sortBy=helpful","Arrivato assieme ad altri prodotti ordinati, con imballo idoneo. Solo questo prodotto ""perdeva"", ma non ha procurato danni perché ben confezionato.Uso da anni i prodotti ECOLOGICI WINNI'S che hanno in genere un prezzo equo e visto che Amazon li sta vendendo come PRODOTTO PLUS, mi è sembrato una buona occasione d'acquisto. Ovviamente li consiglio e li riacquisterò...anche solo per il prezzo!",,,,,,,,,"One person found this helpful","4 stelle","https://www.amazon.it/gp/customer-reviews/R2RZNNT0PXIMVH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00LM7R11Q","Reviewed in Italy on 26 August 2016","155","23",""
"Italy",,"2020-10-26","fourStar","true","20",,,,,,,"B00LM7R11Q","4","https://www.amazon.com/product-reviews/B00LM7R11Q?reviewerType=all_reviews&pageNumber=2&asin=B00LM7R11Q&scope=reviewsAjax1&filterByStar=four_star&sortBy=helpful","Buono prodotto！pulisce bene e ottimo per il profumo！",,,,,,,,,"","Ottimo profumo","https://www.amazon.it/gp/customer-reviews/R3KXQIX81GJMBB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00LM7R11Q","Reviewed in Italy on 26 October 2020","155","23",""
"Italy",,"2023-11-02","fiveStar","true","1",,,,,,,"B07ZKGZV9W","5","https://www.amazon.com/product-reviews/B07ZKGZV9W?reviewerType=all_reviews&pageNumber=1&asin=B07ZKGZV9W&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Ottimo smacchiatore…tira via tutte le macchie anche quelle di pupu dai body sicuramente ne farò scorta",,,,,,,,,"","Ottimo","https://www.amazon.it/gp/customer-reviews/RTBE2GU0W5YIK?ASIN=B07ZKGZV9W","Reviewed in Italy on 2 November 2023","345","52","Size Name: 500 ml (Confezione da 1)"
"Italy",,"2023-10-26","fiveStar","true","2",,,,,,,"B07ZKGZV9W","5","https://www.amazon.com/product-reviews/B07ZKGZV9W?reviewerType=all_reviews&pageNumber=1&asin=B07ZKGZV9W&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Come sempre i bimbi si macchiano e sporcano e questo è il prodotto giusto per non dover sciupare i capi strofinando troppo le macchie! Consigliatissimo!",,,,,,,,,"","PERFETTO PER I NOSTRI PICCOLI!","https://www.amazon.it/gp/customer-reviews/R2JPDF4JZ652DH?ASIN=B07ZKGZV9W","Reviewed in Italy on 26 October 2023","345","52","Size Name: 500 ml (Confezione da 1)"
"Italy",,"2023-08-23","fiveStar","true","3",,,,,,,"B07ZKGZV9W","5","https://www.amazon.com/product-reviews/B07ZKGZV9W?reviewerType=all_reviews&pageNumber=1&asin=B07ZKGZV9W&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Mi trovo bene con questo smacchiatore, sapendo che è studiato apposta per i neonati sono anche più tranquilla.Lo lascio agire per almeno mezza giornata e poi strofino bene risciacquando. Finora sono riuscita a eliminare quasi tutte le macchie, ma attenzione: è meglio agire subito appena si creano altrimenti sarà più difficile eliminarle",,,,,,,,,"One person found this helpful","Fa il suo dovere","https://www.amazon.it/gp/customer-reviews/RF084JT5LVZG0?ASIN=B07ZKGZV9W","Reviewed in Italy on 23 August 2023","345","52","Size Name: 500 ml (Confezione da 1)"
"Italy",,"2023-08-15","fiveStar","true","4",,,,,,,"B07ZKGZV9W","5","https://www.amazon.com/product-reviews/B07ZKGZV9W?reviewerType=all_reviews&pageNumber=1&asin=B07ZKGZV9W&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Prodotto molto efficiente, mi è molto utile soprattutto per le camicie.Lo acquisterò ancora e lo sto consigliando",,,,,,,,,"","Efficiente","https://www.amazon.it/gp/customer-reviews/R2WSQBB47K9O27?ASIN=B07ZKGZV9W","Reviewed in Italy on 15 August 2023","345","52","Size Name: 500 ml (Confezione da 1)"
"Italy",,"2023-08-17","fiveStar","true","5",,,,,,,"B07ZKGZV9W","5","https://www.amazon.com/product-reviews/B07ZKGZV9W?reviewerType=all_reviews&pageNumber=1&asin=B07ZKGZV9W&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Smacchia bisogni dei neonati alla perfezione.. Spruzzare non dopo troppo tempo",,,,,,,,,"","Ottimo","https://www.amazon.it/gp/customer-reviews/R1669XXYPXTP1C?ASIN=B07ZKGZV9W","Reviewed in Italy on 17 August 2023","345","52","Size Name: 500 ml (Confezione da 1)"
"Italy",,"2023-06-14","fiveStar","true","6",,,,,,,"B07ZKGZV9W","5","https://www.amazon.com/product-reviews/B07ZKGZV9W?reviewerType=all_reviews&pageNumber=1&asin=B07ZKGZV9W&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Un prodotto veramente buono , un po caro ma vale la pena",,,,,,,,,"","Ottimo","https://www.amazon.it/gp/customer-reviews/R1VX1CQEW3IPSL?ASIN=B07ZKGZV9W","Reviewed in Italy on 14 June 2023","345","52","Size Name: 500 ml (Confezione da 1)"
"Italy",,"2022-11-04","fiveStar","true","7",,,,,,,"B07ZKGZV9W","5","https://www.amazon.com/product-reviews/B07ZKGZV9W?reviewerType=all_reviews&pageNumber=1&asin=B07ZKGZV9W&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Fantastico smacchiatore/Sgrassatore.Come toglie lui le macchie nessuni mai. Addirittura le macchie di cacca della bimba che nemmeno la candeggina delicata a volte toglie, questo basta uno spruzzo e toglie tutto. Ormai lo uso per tutta la famiglia.l ho addirittura usato per smacchiare la fodera delDivano macchiata di caffè da qualche giorno, quindi la macchia era asciutta. Lo consiglio io nn posso più farne a meno",,,,,,,,,"One person found this helpful","Non posso più farne a meno","https://www.amazon.it/gp/customer-reviews/R26YK04TCCXEQB?ASIN=B07ZKGZV9W","Reviewed in Italy on 4 November 2022","345","52","Size Name: 500 ml (Confezione da 1)"
"Italy",,"2023-05-11","fiveStar","true","8",,,,,,,"B07ZKGZV9W","5","https://www.amazon.com/product-reviews/B07ZKGZV9W?reviewerType=all_reviews&pageNumber=1&asin=B07ZKGZV9W&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","ottimo sgrassatore non aggressivo ma giusto per la pulizia dei neonati di gradevole profumazione e di efficace risultato",,,,,,,,,"","ottimo sgrassatore","https://www.amazon.it/gp/customer-reviews/R1FD00LJPV71QA?ASIN=B07ZKGZV9W","Reviewed in Italy on 11 May 2023","345","52","Size Name: 500 ml (Confezione da 1)"
"Italy",,"2023-06-22","fiveStar","true","9",,,,,,,"B07ZKGZV9W","5","https://www.amazon.com/product-reviews/B07ZKGZV9W?reviewerType=all_reviews&pageNumber=1&asin=B07ZKGZV9W&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Come da descrizione",,,,,,,,,"","Ottimo","https://www.amazon.it/gp/customer-reviews/R2LB6LS7ZT19WE?ASIN=B07ZKGZV9W","Reviewed in Italy on 22 June 2023","345","52","Size Name: 500 ml (Confezione da 1)"
"Italy",,"2023-04-19","fiveStar","true","10",,,,,,,"B07ZKGZV9W","5","https://www.amazon.com/product-reviews/B07ZKGZV9W?reviewerType=all_reviews&pageNumber=1&asin=B07ZKGZV9W&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Smacchia che è una meraviglia e non rovina i tessuti! Fantastico anche se un po' caro",,,,,,,,,"","Ottimo","https://www.amazon.it/gp/customer-reviews/R3BI8GFYDV8H16?ASIN=B07ZKGZV9W","Reviewed in Italy on 19 April 2023","345","52","Size Name: 500 ml (Confezione da 1)"
"Italy",,"2023-10-11","twoStar","true","1",,,,,,,"B07ZKGZV9W","2","https://www.amazon.com/product-reviews/B07ZKGZV9W?reviewerType=all_reviews&pageNumber=1&asin=B07ZKGZV9W&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","A meno che non lo spruzzi all'istante sulla macchina appena comparsa. Altrimenti non funziona",,,,,,,,,"","Non funziona","https://www.amazon.it/gp/customer-reviews/R1TOGN5HWO88UO?ASIN=B07ZKGZV9W","Reviewed in Italy on 11 October 2023","25","3","Size Name: 500 ml (Confezione da 1)"
"Italy",,"2022-11-28","twoStar","true","2",,,,,,,"B07ZKGZV9W","2","https://www.amazon.com/product-reviews/B07ZKGZV9W?reviewerType=all_reviews&pageNumber=1&asin=B07ZKGZV9W&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Ho acquistato questo prodotto per mia nonna perchè allergica ai profumi presenti all'interno di detersivi e mi ha riferito che non si trova molto bene in quanto le provoca un pò di allergia.Inoltre sono stata costretta ad acquistare 4 pezzi ed il costo a mio avviso è un pò troppo elevato.",,,,,,,,,"","Smacchiatore senza profumo","https://www.amazon.it/gp/customer-reviews/R2F4G5ZHEHVBOC?ASIN=B07ZKGZV9W","Reviewed in Italy on 28 November 2022","25","3","Size Name: 500 ml (Confezione da 1)"
"Italy",,"2022-11-01","twoStar","true","3",,,,,,,"B07ZKGZV9W","2","https://www.amazon.com/product-reviews/B07ZKGZV9W?reviewerType=all_reviews&pageNumber=1&asin=B07ZKGZV9W&scope=reviewsAjax1&filterByStar=two_star&sortBy=helpful","Non fa quello che promette non smacchia per niente .. meglio sapone classico",,,,,,,,,"","Non smacchia","https://www.amazon.it/gp/customer-reviews/R1EGFVWREMTCZK?ASIN=B07ZKGZV9W","Reviewed in Italy on 1 November 2022","25","3","Size Name: 500 ml (Confezione da 1)"
"Italy",,"2021-01-23","fiveStar","true","31",,,,,,,"B00LM7R11Q","5","https://www.amazon.com/product-reviews/B00LM7R11Q?reviewerType=all_reviews&pageNumber=4&asin=B00LM7R11Q&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Prodotto eccellente per chi come me ha problematiche con la pelle . Prodotto per pulire qualsiasi superfice... Dal tavolo della cucina, ai fornelli, al bagno e anche i vetri . Non lascia aloni e credo che sia un super punto a favore. Ma soprattutto il profumo rimane delicato . Lo utilizzo spesso per pulire le piastre ad induzione in cucina ed è perfetto! Il costo é contenuto e merita l'acquisto.",,,,,,,,,"","Profumo delicato, pulizia ottima e niente aloni","https://www.amazon.it/gp/customer-reviews/RD35U4UPQHGIB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00LM7R11Q","Reviewed in Italy on 23 January 2021","704","147",""
"Italy",,"2022-10-26","fiveStar","true","32",,,,,,,"B00LM7R11Q","5","https://www.amazon.com/product-reviews/B00LM7R11Q?reviewerType=all_reviews&pageNumber=4&asin=B00LM7R11Q&scope=reviewsAjax1&filterByStar=five_star&sortBy=helpful","Acquistato in offerta....consegna puntuale",,,,,,,,,"","Ottimo prodotto","https://www.amazon.it/gp/customer-reviews/R233RO3RKM0RG2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00LM7R11Q","Reviewed in Italy on 26 October 2022","704","147",""
